Date,Scheme_Name,NAV
2023-02-09,Scheme_39,123.4445
2023-02-10,Scheme_39,123.7838
2023-02-13,Scheme_39,122.8295
2023-02-14,Scheme_39,121.7663
2023-02-15,Scheme_39,121.5472
2023-02-16,Scheme_39,122.6178
2023-02-17,Scheme_39,122.9224
2023-02-20,Scheme_39,124.9116
2023-02-21,Scheme_39,123.0973
2023-02-22,Scheme_39,122.1692
2023-02-23,Scheme_39,123.0422
2023-02-24,Scheme_39,123.6201
2023-02-27,Scheme_39,125.5209
2023-02-28,Scheme_39,124.7609
2023-03-01,Scheme_39,124.6823
2023-03-02,Scheme_39,125.4239
2023-03-03,Scheme_39,125.5331
2023-03-06,Scheme_39,126.577
2023-03-07,Scheme_39,126.8535
2023-03-08,Scheme_39,127.0333
2023-03-09,Scheme_39,128.1387
2023-03-10,Scheme_39,127.9541
2023-03-13,Scheme_39,127.0976
2023-03-14,Scheme_39,128.0442
2023-03-15,Scheme_39,128.2968
2023-03-16,Scheme_39,127.1941
2023-03-17,Scheme_39,127.5074
2023-03-20,Scheme_39,128.1709
2023-03-21,Scheme_39,128.3985
2023-03-22,Scheme_39,128.6117
2023-03-23,Scheme_39,128.7849
2023-03-24,Scheme_39,128.2683
2023-03-27,Scheme_39,126.5508
2023-03-28,Scheme_39,126.7816
2023-03-29,Scheme_39,126.8624
2023-03-30,Scheme_39,126.5596
2023-03-31,Scheme_39,127.9169
2023-04-03,Scheme_39,129.2077
2023-04-04,Scheme_39,128.0856
2023-04-05,Scheme_39,128.7526
2023-04-06,Scheme_39,128.0155
2023-04-07,Scheme_39,128.7059
2023-04-10,Scheme_39,127.3116
2023-04-11,Scheme_39,127.5207
2023-04-12,Scheme_39,128.3651
2023-04-13,Scheme_39,128.7075
2023-04-14,Scheme_39,128.6603
2023-04-17,Scheme_39,126.7838
2023-04-18,Scheme_39,126.8463
2023-04-19,Scheme_39,127.2748
2023-04-20,Scheme_39,128.443
2023-04-21,Scheme_39,129.5728
2023-04-24,Scheme_39,130.495
2023-04-25,Scheme_39,132.7269
2023-04-26,Scheme_39,133.2912
2023-04-27,Scheme_39,132.0336
2023-04-28,Scheme_39,129.5992
2023-05-01,Scheme_39,129.5258
2023-05-02,Scheme_39,131.3777
2023-05-03,Scheme_39,131.9621
2023-05-04,Scheme_39,131.7626
2023-05-05,Scheme_39,132.7014
2023-05-08,Scheme_39,131.5143
2023-05-09,Scheme_39,132.2079
2023-05-10,Scheme_39,132.0314
2023-05-11,Scheme_39,132.8515
2023-05-12,Scheme_39,134.1068
2023-05-15,Scheme_39,134.0931
2023-05-16,Scheme_39,134.8712
2023-05-17,Scheme_39,135.5328
2023-05-18,Scheme_39,134.8564
2023-05-19,Scheme_39,136.2372
2023-05-22,Scheme_39,137.1657
2023-05-23,Scheme_39,136.313
2023-05-24,Scheme_39,136.2679
2023-05-25,Scheme_39,137.8363
2023-05-26,Scheme_39,140.515
2023-05-29,Scheme_39,141.59
2023-05-30,Scheme_39,141.3714
2023-05-31,Scheme_39,141.4669
2023-06-01,Scheme_39,140.6874
2023-06-02,Scheme_39,140.6629
2023-06-05,Scheme_39,140.5495
2023-06-06,Scheme_39,139.6041
2023-06-07,Scheme_39,139.9553
2023-06-08,Scheme_39,138.6792
2023-06-09,Scheme_39,138.5906
2023-06-12,Scheme_39,138.8936
2023-06-13,Scheme_39,140.4828
2023-06-14,Scheme_39,139.5121
2023-06-15,Scheme_39,139.5142
2023-06-16,Scheme_39,139.3811
2023-06-19,Scheme_39,139.2473
2023-06-20,Scheme_39,140.0756
2023-06-21,Scheme_39,140.8183
2023-06-22,Scheme_39,140.777
2023-06-23,Scheme_39,142.5327
2023-06-26,Scheme_39,141.9173
2023-06-27,Scheme_39,142.0265
2023-06-28,Scheme_39,144.1186
2023-06-29,Scheme_39,143.7074
2023-06-30,Scheme_39,143.7342
2023-07-03,Scheme_39,144.3243
2023-07-04,Scheme_39,144.6287
2023-07-05,Scheme_39,144.7149
2023-07-06,Scheme_39,144.1846
2023-07-07,Scheme_39,144.3058
2023-07-10,Scheme_39,143.9248
2023-07-11,Scheme_39,144.0692
2023-07-12,Scheme_39,144.2196
2023-07-13,Scheme_39,144.4231
2023-07-14,Scheme_39,145.4174
2023-07-17,Scheme_39,146.2207
2023-07-18,Scheme_39,145.5565
2023-07-19,Scheme_39,143.3153
2023-07-20,Scheme_39,143.7661
2023-07-21,Scheme_39,144.3056
2023-07-24,Scheme_39,143.7343
2023-07-25,Scheme_39,146.2998
2023-07-26,Scheme_39,147.7145
2023-07-27,Scheme_39,147.14
2023-07-28,Scheme_39,147.0331
2023-07-31,Scheme_39,149.8167
2023-08-01,Scheme_39,151.9941
2023-08-02,Scheme_39,152.0136
2023-08-03,Scheme_39,152.7662
2023-08-04,Scheme_39,149.0224
2023-08-07,Scheme_39,150.0043
2023-08-08,Scheme_39,149.9751
2023-08-09,Scheme_39,149.3532
2023-08-10,Scheme_39,150.6819
2023-08-11,Scheme_39,152.9902
2023-08-14,Scheme_39,152.9383
2023-08-15,Scheme_39,153.8768
2023-08-16,Scheme_39,151.7211
2023-08-17,Scheme_39,150.5991
2023-08-18,Scheme_39,151.9786
2023-08-21,Scheme_39,151.1188
2023-08-22,Scheme_39,151.1241
2023-08-23,Scheme_39,150.803
2023-08-24,Scheme_39,149.8004
2023-08-25,Scheme_39,150.6013
2023-08-28,Scheme_39,151.0895
2023-08-29,Scheme_39,152.6001
2023-08-30,Scheme_39,153.8765
2023-08-31,Scheme_39,155.509
2023-09-01,Scheme_39,154.6181
2023-09-04,Scheme_39,155.1292
2023-09-05,Scheme_39,155.318
2023-09-06,Scheme_39,154.4848
2023-09-07,Scheme_39,154.516
2023-09-08,Scheme_39,152.8321
2023-09-11,Scheme_39,154.2219
2023-09-12,Scheme_39,153.4552
2023-09-13,Scheme_39,152.4441
2023-09-14,Scheme_39,153.5255
2023-09-15,Scheme_39,152.8758
2023-09-18,Scheme_39,152.7527
2023-09-19,Scheme_39,154.331
2023-09-20,Scheme_39,154.7837
2023-09-21,Scheme_39,153.8245
2023-09-22,Scheme_39,153.2422
2023-09-25,Scheme_39,154.0991
2023-09-26,Scheme_39,153.2214
2023-09-27,Scheme_39,150.9431
2023-09-28,Scheme_39,150.1438
2023-09-29,Scheme_39,152.0885
2023-10-02,Scheme_39,152.4681
2023-10-03,Scheme_39,152.615
2023-10-04,Scheme_39,151.5806
2023-10-05,Scheme_39,152.3256
2023-10-06,Scheme_39,150.8999
2023-10-09,Scheme_39,151.5923
2023-10-10,Scheme_39,149.635
2023-10-11,Scheme_39,149.6725
2023-10-12,Scheme_39,150.5106
2023-10-13,Scheme_39,149.9949
2023-10-16,Scheme_39,151.9907
2023-10-17,Scheme_39,153.394
2023-10-18,Scheme_39,152.973
2023-10-19,Scheme_39,154.701
2023-10-20,Scheme_39,155.4998
2023-10-23,Scheme_39,154.1312
2023-10-24,Scheme_39,154.2937
2023-10-25,Scheme_39,152.9031
2023-10-26,Scheme_39,155.7469
2023-10-27,Scheme_39,155.7936
2023-10-30,Scheme_39,156.5134
2023-10-31,Scheme_39,157.5986
2023-11-01,Scheme_39,158.502
2023-11-02,Scheme_39,158.6949
2023-11-03,Scheme_39,158.0363
2023-11-06,Scheme_39,157.4711
2023-11-07,Scheme_39,157.7849
2023-11-08,Scheme_39,158.2606
2023-11-09,Scheme_39,156.9405
2023-11-10,Scheme_39,156.3505
2023-11-13,Scheme_39,157.2291
2023-11-14,Scheme_39,157.5532
2023-11-15,Scheme_39,155.8398
2023-11-16,Scheme_39,156.379
2023-11-17,Scheme_39,155.3248
2023-11-20,Scheme_39,156.1228
2023-11-21,Scheme_39,154.9405
2023-11-22,Scheme_39,156.3114
2023-11-23,Scheme_39,157.0293
2023-11-24,Scheme_39,156.4568
2023-11-27,Scheme_39,156.3168
2023-11-28,Scheme_39,160.1471
2023-11-29,Scheme_39,159.2261
2023-11-30,Scheme_39,157.6446
2023-12-01,Scheme_39,156.7328
2023-12-04,Scheme_39,159.5953
2023-12-05,Scheme_39,159.5187
2023-12-06,Scheme_39,160.396
2023-12-07,Scheme_39,163.0499
2023-12-08,Scheme_39,163.5036
2023-12-11,Scheme_39,164.7597
2023-12-12,Scheme_39,164.1859
2023-12-13,Scheme_39,163.8913
2023-12-14,Scheme_39,164.3444
2023-12-15,Scheme_39,165.3173
2023-12-18,Scheme_39,164.33
2023-12-19,Scheme_39,167.1058
2023-12-20,Scheme_39,171.0661
2023-12-21,Scheme_39,170.6577
2023-12-22,Scheme_39,169.7158
2023-12-25,Scheme_39,170.3608
2023-12-26,Scheme_39,172.6475
2023-12-27,Scheme_39,172.1176
2023-12-28,Scheme_39,171.7755
2023-12-29,Scheme_39,173.4006
2024-01-01,Scheme_39,170.6348
2024-01-02,Scheme_39,170.4731
2024-01-03,Scheme_39,172.9936
2024-01-04,Scheme_39,174.5442
2024-01-05,Scheme_39,174.6488
2024-01-08,Scheme_39,174.6727
2024-01-09,Scheme_39,173.9982
2024-01-10,Scheme_39,171.6561
2024-01-11,Scheme_39,173.8656
2024-01-12,Scheme_39,173.0019
2024-01-15,Scheme_39,173.5623
2024-01-16,Scheme_39,171.9432
2024-01-17,Scheme_39,171.6589
2024-01-18,Scheme_39,170.9681
2024-01-19,Scheme_39,173.4379
2024-01-22,Scheme_39,171.7007
2024-01-23,Scheme_39,172.6282
2024-01-24,Scheme_39,172.1768
2024-01-25,Scheme_39,172.7347
2024-01-26,Scheme_39,171.7852
2024-01-29,Scheme_39,172.9646
2024-01-30,Scheme_39,171.6898
2024-01-31,Scheme_39,173.0783
2024-02-01,Scheme_39,174.9762
2024-02-02,Scheme_39,176.1266
2024-02-05,Scheme_39,172.9335
2024-02-06,Scheme_39,171.6324
2024-02-07,Scheme_39,173.8916
2024-02-08,Scheme_39,174.6411
2024-02-09,Scheme_39,172.7102
2024-02-12,Scheme_39,173.536
2024-02-13,Scheme_39,171.1002
2024-02-14,Scheme_39,169.6684
2024-02-15,Scheme_39,169.2609
2024-02-16,Scheme_39,167.853
2024-02-19,Scheme_39,170.9369
2024-02-20,Scheme_39,170.042
2024-02-21,Scheme_39,173.0313
2024-02-22,Scheme_39,172.334
2024-02-23,Scheme_39,170.7712
2024-02-26,Scheme_39,169.2623
2024-02-27,Scheme_39,167.2971
2024-02-28,Scheme_39,168.0465
2024-02-29,Scheme_39,168.6663
2024-03-01,Scheme_39,169.7734
2024-03-04,Scheme_39,168.5385
2024-03-05,Scheme_39,167.3011
2024-03-06,Scheme_39,167.1644
2024-03-07,Scheme_39,164.5106
2024-03-08,Scheme_39,164.3147
2024-03-11,Scheme_39,164.7243
2024-03-12,Scheme_39,164.542
2024-03-13,Scheme_39,164.8698
2024-03-14,Scheme_39,165.9926
2024-03-15,Scheme_39,166.1612
2024-03-18,Scheme_39,164.8361
2024-03-19,Scheme_39,164.1358
2024-03-20,Scheme_39,164.5339
2024-03-21,Scheme_39,166.8874
2024-03-22,Scheme_39,166.9442
2024-03-25,Scheme_39,165.7437
2024-03-26,Scheme_39,165.4019
2024-03-27,Scheme_39,163.738
2024-03-28,Scheme_39,161.3475
2024-03-29,Scheme_39,159.2343
2024-04-01,Scheme_39,158.6314
2024-04-02,Scheme_39,157.6433
2024-04-03,Scheme_39,156.7141
2024-04-04,Scheme_39,158.6575
2024-04-05,Scheme_39,159.6978
2024-04-08,Scheme_39,159.989
2024-04-09,Scheme_39,159.4165
2024-04-10,Scheme_39,158.0347
2024-04-11,Scheme_39,160.1068
2024-04-12,Scheme_39,159.4817
2024-04-15,Scheme_39,158.4083
2024-04-16,Scheme_39,159.2353
2024-04-17,Scheme_39,157.4855
2024-04-18,Scheme_39,159.5081
2024-04-19,Scheme_39,159.2984
2024-04-22,Scheme_39,158.1117
2024-04-23,Scheme_39,158.5367
2024-04-24,Scheme_39,157.9336
2024-04-25,Scheme_39,157.6196
2024-04-26,Scheme_39,155.2441
2024-04-29,Scheme_39,155.3847
2024-04-30,Scheme_39,155.0683
2024-05-01,Scheme_39,154.9563
2024-05-02,Scheme_39,155.6829
2024-05-03,Scheme_39,156.2608
2024-05-06,Scheme_39,157.7818
2024-05-07,Scheme_39,158.2156
2024-05-08,Scheme_39,158.211
2024-05-09,Scheme_39,156.682
2024-05-10,Scheme_39,156.2026
2024-05-13,Scheme_39,152.1919
2024-05-14,Scheme_39,152.0013
2024-05-15,Scheme_39,151.5497
2024-05-16,Scheme_39,150.7806
2024-05-17,Scheme_39,150.4165
2024-05-20,Scheme_39,150.9031
2024-05-21,Scheme_39,150.9477
2024-05-22,Scheme_39,150.5553
2024-05-23,Scheme_39,150.4909
2024-05-24,Scheme_39,150.46
2024-05-27,Scheme_39,150.3798
2024-05-28,Scheme_39,149.3391
2024-05-29,Scheme_39,148.5657
2024-05-30,Scheme_39,150.3223
2024-05-31,Scheme_39,150.6763
2024-06-03,Scheme_39,152.153
2024-06-04,Scheme_39,152.9243
2024-06-05,Scheme_39,153.2188
2024-06-06,Scheme_39,154.8952
2024-06-07,Scheme_39,154.9837
2024-06-10,Scheme_39,154.7053
2024-06-11,Scheme_39,154.5977
2024-06-12,Scheme_39,154.1472
2024-06-13,Scheme_39,154.4766
2024-06-14,Scheme_39,155.044
2024-06-17,Scheme_39,155.2493
2024-06-18,Scheme_39,155.3317
2024-06-19,Scheme_39,155.42
2024-06-20,Scheme_39,155.7609
2024-06-21,Scheme_39,154.1247
2024-06-24,Scheme_39,154.8104
2024-06-25,Scheme_39,155.9521
2024-06-26,Scheme_39,157.164
2024-06-27,Scheme_39,156.7206
2024-06-28,Scheme_39,156.6679
2024-07-01,Scheme_39,157.9874
2024-07-02,Scheme_39,157.7497
2024-07-03,Scheme_39,158.6479
2024-07-04,Scheme_39,159.4982
2024-07-05,Scheme_39,159.9493
2024-07-08,Scheme_39,159.6899
2024-07-09,Scheme_39,158.8785
2024-07-10,Scheme_39,160.7292
2024-07-11,Scheme_39,159.1572
2024-07-12,Scheme_39,159.2263
2024-07-15,Scheme_39,159.3016
2024-07-16,Scheme_39,159.2994
2024-07-17,Scheme_39,159.1819
2024-07-18,Scheme_39,160.1017
2024-07-19,Scheme_39,160.9789
2024-07-22,Scheme_39,163.0122
2024-07-23,Scheme_39,162.6361
2024-07-24,Scheme_39,162.6144
2024-07-25,Scheme_39,160.9586
2024-07-26,Scheme_39,159.4646
2024-07-29,Scheme_39,160.3458
2024-07-30,Scheme_39,160.0148
2024-07-31,Scheme_39,161.7742
2024-08-01,Scheme_39,160.4263
2024-08-02,Scheme_39,157.5101
2024-08-05,Scheme_39,157.9531
2024-08-06,Scheme_39,157.9809
2024-08-07,Scheme_39,158.7921
2024-08-08,Scheme_39,157.448
2024-08-09,Scheme_39,157.8904
2024-08-12,Scheme_39,158.0036
2024-08-13,Scheme_39,157.4704
2024-08-14,Scheme_39,157.0049
2024-08-15,Scheme_39,156.4448
2024-08-16,Scheme_39,156.4459
2024-08-19,Scheme_39,156.9533
2024-08-20,Scheme_39,157.8532
2024-08-21,Scheme_39,156.0987
2024-08-22,Scheme_39,158.1842
2024-08-23,Scheme_39,160.2278
2024-08-26,Scheme_39,158.6676
2024-08-27,Scheme_39,157.0639
2024-08-28,Scheme_39,155.873
2024-08-29,Scheme_39,156.3995
2024-08-30,Scheme_39,156.3479
2024-09-02,Scheme_39,154.6292
2024-09-03,Scheme_39,154.3617
2024-09-04,Scheme_39,154.5388
2024-09-05,Scheme_39,153.2073
2024-09-06,Scheme_39,150.1975
2024-09-09,Scheme_39,147.8491
2024-09-10,Scheme_39,146.9159
2024-09-11,Scheme_39,145.6051
2024-09-12,Scheme_39,145.4479
2024-09-13,Scheme_39,144.5791
2024-09-16,Scheme_39,144.0624
2024-09-17,Scheme_39,143.1698
2024-09-18,Scheme_39,142.455
2024-09-19,Scheme_39,142.7626
2024-09-20,Scheme_39,142.8799
2024-09-23,Scheme_39,142.476
2024-09-24,Scheme_39,142.1784
2024-09-25,Scheme_39,143.6909
2024-09-26,Scheme_39,144.009
2024-09-27,Scheme_39,145.2566
2024-09-30,Scheme_39,144.8487
2024-10-01,Scheme_39,146.4048
2024-10-02,Scheme_39,145.8475
2024-10-03,Scheme_39,146.3515
2024-10-04,Scheme_39,145.6029
2024-10-07,Scheme_39,145.6531
2024-10-08,Scheme_39,144.5356
2024-10-09,Scheme_39,142.3194
2024-10-10,Scheme_39,143.7407
2024-10-11,Scheme_39,142.7617
2024-10-14,Scheme_39,142.9526
2024-10-15,Scheme_39,143.5103
2024-10-16,Scheme_39,142.4335
2024-10-17,Scheme_39,139.9143
2024-10-18,Scheme_39,138.9002
2024-10-21,Scheme_39,141.9918
2024-10-22,Scheme_39,141.9592
2024-10-23,Scheme_39,141.2069
2024-10-24,Scheme_39,141.108
2024-10-25,Scheme_39,140.4868
2024-10-28,Scheme_39,140.3402
2024-10-29,Scheme_39,139.3715
2024-10-30,Scheme_39,139.68
2024-10-31,Scheme_39,139.9634
2024-11-01,Scheme_39,139.1854
2024-11-04,Scheme_39,138.7531
2024-11-05,Scheme_39,138.6158
2024-11-06,Scheme_39,139.5733
2024-11-07,Scheme_39,140.9956
2024-11-08,Scheme_39,140.1105
2024-11-11,Scheme_39,141.1133
2024-11-12,Scheme_39,142.0018
2024-11-13,Scheme_39,142.106
2024-11-14,Scheme_39,140.8097
2024-11-15,Scheme_39,141.224
2024-11-18,Scheme_39,142.2717
2024-11-19,Scheme_39,143.1359
2024-11-20,Scheme_39,145.1516
2024-11-21,Scheme_39,145.1412
2024-11-22,Scheme_39,143.3602
2024-11-25,Scheme_39,143.9719
2024-11-26,Scheme_39,143.7561
2024-11-27,Scheme_39,143.575
2024-11-28,Scheme_39,142.7648
2024-11-29,Scheme_39,143.4728
2024-12-02,Scheme_39,140.7236
2024-12-03,Scheme_39,141.9831
2024-12-04,Scheme_39,140.5982
2024-12-05,Scheme_39,140.0272
2024-12-06,Scheme_39,139.2773
2024-12-09,Scheme_39,138.897
2024-12-10,Scheme_39,138.8926
2024-12-11,Scheme_39,138.791
2024-12-12,Scheme_39,137.2636
2024-12-13,Scheme_39,135.3116
2024-12-16,Scheme_39,134.9752
2024-12-17,Scheme_39,136.2452
2024-12-18,Scheme_39,137.2435
2024-12-19,Scheme_39,135.8394
2024-12-20,Scheme_39,135.5132
2024-12-23,Scheme_39,136.062
2024-12-24,Scheme_39,134.1564
2024-12-25,Scheme_39,134.1022
2024-12-26,Scheme_39,135.9321
2024-12-27,Scheme_39,137.295
2024-12-30,Scheme_39,136.593
2024-12-31,Scheme_39,135.1939
2025-01-01,Scheme_39,135.1132
2025-01-02,Scheme_39,136.9386
2025-01-03,Scheme_39,135.3104
2025-01-06,Scheme_39,135.1516
2025-01-07,Scheme_39,135.8928
2025-01-08,Scheme_39,135.7697
2025-01-09,Scheme_39,136.6315
2025-01-10,Scheme_39,136.1105
2025-01-13,Scheme_39,137.5215
2025-01-14,Scheme_39,137.1741
2025-01-15,Scheme_39,136.9026
2025-01-16,Scheme_39,136.5816
2025-01-17,Scheme_39,136.5171
2025-01-20,Scheme_39,136.4603
2025-01-21,Scheme_39,135.907
2025-01-22,Scheme_39,135.4415
2025-01-23,Scheme_39,134.3179
2025-01-24,Scheme_39,134.3618
2025-01-27,Scheme_39,134.2324
2025-01-28,Scheme_39,134.2322
2025-01-29,Scheme_39,135.6331
2025-01-30,Scheme_39,134.9234
2025-01-31,Scheme_39,137.1246
2025-02-03,Scheme_39,138.5467
2025-02-04,Scheme_39,137.337
2025-02-05,Scheme_39,136.934
2025-02-06,Scheme_39,136.295
2025-02-07,Scheme_39,134.4607
2025-02-10,Scheme_39,133.5696
2025-02-11,Scheme_39,134.2013
2025-02-12,Scheme_39,133.8125
2025-02-13,Scheme_39,132.9282
2025-02-14,Scheme_39,131.9672
2025-02-17,Scheme_39,129.7054
2025-02-18,Scheme_39,129.5073
2025-02-19,Scheme_39,130.32
2025-02-20,Scheme_39,130.657
2025-02-21,Scheme_39,131.0705
2025-02-24,Scheme_39,130.28
2025-02-25,Scheme_39,130.0537
2025-02-26,Scheme_39,128.6583
2025-02-27,Scheme_39,130.324
2025-02-28,Scheme_39,130.97
2025-03-03,Scheme_39,131.2199
2025-03-04,Scheme_39,131.4162
2025-03-05,Scheme_39,133.4886
2025-03-06,Scheme_39,133.0974
2025-03-07,Scheme_39,132.362
2025-03-10,Scheme_39,132.7437
2025-03-11,Scheme_39,131.3493
2025-03-12,Scheme_39,131.2569
2025-03-13,Scheme_39,130.032
2025-03-14,Scheme_39,128.8395
2025-03-17,Scheme_39,128.5735
2025-03-18,Scheme_39,128.5383
2025-03-19,Scheme_39,128.7483
2025-03-20,Scheme_39,130.0515
2025-03-21,Scheme_39,130.1924
2025-03-24,Scheme_39,129.5585
2025-03-25,Scheme_39,130.5948
2025-03-26,Scheme_39,131.0627
2025-03-27,Scheme_39,131.1063
2025-03-28,Scheme_39,134.6429
2025-03-31,Scheme_39,134.0811
2025-04-01,Scheme_39,135.2913
2025-04-02,Scheme_39,135.8637
2025-04-03,Scheme_39,136.5196
2025-04-04,Scheme_39,137.0603
2025-04-07,Scheme_39,137.5066
2025-04-08,Scheme_39,138.0982
2025-04-09,Scheme_39,139.4656
2025-04-10,Scheme_39,140.3305
2025-04-11,Scheme_39,140.4139
2025-04-14,Scheme_39,139.8409
2025-04-15,Scheme_39,140.0096
2025-04-16,Scheme_39,138.8881
2025-04-17,Scheme_39,137.9388
2025-04-18,Scheme_39,138.9677
2025-04-21,Scheme_39,141.0283
2025-04-22,Scheme_39,143.4892
2025-04-23,Scheme_39,143.8523
2025-04-24,Scheme_39,144.7164
2025-04-25,Scheme_39,143.7792
2025-04-28,Scheme_39,143.571
2025-04-29,Scheme_39,142.7761
2025-04-30,Scheme_39,141.7401
2025-05-01,Scheme_39,142.7118
2025-05-02,Scheme_39,144.0835
2025-05-05,Scheme_39,144.0884
2025-05-06,Scheme_39,143.9342
2025-05-07,Scheme_39,146.1882
2025-05-08,Scheme_39,145.2855
2025-05-09,Scheme_39,146.0627
2025-05-12,Scheme_39,145.4633
2025-05-13,Scheme_39,146.6188
2025-05-14,Scheme_39,144.9676
2025-05-15,Scheme_39,147.0222
2025-05-16,Scheme_39,147.9519
2025-05-19,Scheme_39,148.8601
2025-05-20,Scheme_39,150.6271
2025-05-21,Scheme_39,150.8235
2025-05-22,Scheme_39,150.0481
2025-05-23,Scheme_39,149.9754
2025-05-26,Scheme_39,148.7571
2025-05-27,Scheme_39,150.5896
2025-05-28,Scheme_39,150.7356
2025-05-29,Scheme_39,150.1872
2025-05-30,Scheme_39,151.2964
2025-06-02,Scheme_39,149.1932
2025-06-03,Scheme_39,149.2357
2025-06-04,Scheme_39,148.4884
2025-06-05,Scheme_39,149.7955
2025-06-06,Scheme_39,149.1647
2025-06-09,Scheme_39,149.571
2025-06-10,Scheme_39,151.1215
2025-06-11,Scheme_39,152.0707
2025-06-12,Scheme_39,153.423
2025-06-13,Scheme_39,152.8966
2025-06-16,Scheme_39,153.1622
2025-06-17,Scheme_39,153.0738
2025-06-18,Scheme_39,153.2405
2025-06-19,Scheme_39,151.8131
2025-06-20,Scheme_39,150.6166
2025-06-23,Scheme_39,150.1894
2025-06-24,Scheme_39,151.6553
2025-06-25,Scheme_39,152.746
2025-06-26,Scheme_39,153.1777
2025-06-27,Scheme_39,151.6665
2025-06-30,Scheme_39,153.3762
2025-07-01,Scheme_39,153.7848
2025-07-02,Scheme_39,154.3479
2025-07-03,Scheme_39,155.5145
2025-07-04,Scheme_39,156.8408
2025-07-07,Scheme_39,157.2837
2025-07-08,Scheme_39,156.7084
2025-07-09,Scheme_39,156.895
2025-07-10,Scheme_39,155.8577
2025-07-11,Scheme_39,157.6653
2025-07-14,Scheme_39,160.2572
2025-07-15,Scheme_39,160.2516
2025-07-16,Scheme_39,159.9145
2025-07-17,Scheme_39,159.6791
2025-07-18,Scheme_39,160.5231
2025-07-21,Scheme_39,161.3322
2025-07-22,Scheme_39,162.9185
2025-07-23,Scheme_39,162.7583
2025-07-24,Scheme_39,163.926
2025-07-25,Scheme_39,163.7866
2025-07-28,Scheme_39,163.9901
2025-07-29,Scheme_39,164.9569
2025-07-30,Scheme_39,166.7906
2025-07-31,Scheme_39,165.6545
2025-08-01,Scheme_39,163.3354
2025-08-04,Scheme_39,162.8159
2025-08-05,Scheme_39,163.8008
2025-08-06,Scheme_39,165.5044
2025-08-07,Scheme_39,162.7276
2025-08-08,Scheme_39,161.8275
2025-08-11,Scheme_39,159.8946
2025-08-12,Scheme_39,159.8742
2025-08-13,Scheme_39,161.5142
2025-08-14,Scheme_39,161.6826
2025-08-15,Scheme_39,160.2971
2025-08-18,Scheme_39,160.0702
2025-08-19,Scheme_39,161.8725
2025-08-20,Scheme_39,162.7816
2025-08-21,Scheme_39,163.1811
2025-08-22,Scheme_39,164.0631
2025-08-25,Scheme_39,163.7894
2025-08-26,Scheme_39,163.7245
2025-08-27,Scheme_39,164.075
2025-08-28,Scheme_39,164.8398
2025-08-29,Scheme_39,165.9875
2025-09-01,Scheme_39,166.976
2025-09-02,Scheme_39,168.5894
2025-09-03,Scheme_39,168.9106
2025-09-04,Scheme_39,169.8008
2025-09-05,Scheme_39,167.5963
2025-09-08,Scheme_39,168.3302
2025-09-09,Scheme_39,169.2855
2025-09-10,Scheme_39,172.7439
2025-09-11,Scheme_39,173.9818
2025-09-12,Scheme_39,174.052
2025-09-15,Scheme_39,172.303
2025-09-16,Scheme_39,175.5601
2025-09-17,Scheme_39,176.0454
2025-09-18,Scheme_39,175.5895
2025-09-19,Scheme_39,179.2363
2025-09-22,Scheme_39,179.1868
2025-09-23,Scheme_39,177.9845
2025-09-24,Scheme_39,177.924
2025-09-25,Scheme_39,178.1244
2025-09-26,Scheme_39,180.3147
2025-09-29,Scheme_39,180.2176
2025-09-30,Scheme_39,180.078
2025-10-01,Scheme_39,178.2543
2025-10-02,Scheme_39,175.1804
2025-10-03,Scheme_39,171.9496
2025-10-06,Scheme_39,170.5034
2025-10-07,Scheme_39,171.2624
2025-10-08,Scheme_39,170.93
2025-10-09,Scheme_39,171.616
2025-10-10,Scheme_39,172.5933
2025-10-13,Scheme_39,173.1989
2025-10-14,Scheme_39,172.5147
2025-10-15,Scheme_39,172.3524
2025-10-16,Scheme_39,171.7171
2025-10-17,Scheme_39,172.4196
2025-10-20,Scheme_39,170.5377
2025-10-21,Scheme_39,170.6568
2025-10-22,Scheme_39,171.6647
2025-10-23,Scheme_39,171.9758
2025-10-24,Scheme_39,173.2111
2025-10-27,Scheme_39,174.115
2025-10-28,Scheme_39,177.2836
2025-10-29,Scheme_39,175.7984
2025-10-30,Scheme_39,175.5089
2025-10-31,Scheme_39,176.4598
2025-11-03,Scheme_39,175.5314
2025-11-04,Scheme_39,173.8919
2025-11-05,Scheme_39,176.4399
2025-11-06,Scheme_39,178.5595
2025-11-07,Scheme_39,178.3366
2025-11-10,Scheme_39,180.2291
2025-11-11,Scheme_39,181.9377
2025-11-12,Scheme_39,181.3062
2025-11-13,Scheme_39,180.7509
2025-11-14,Scheme_39,181.0306
2025-11-17,Scheme_39,182.4168
2025-11-18,Scheme_39,179.421
2025-11-19,Scheme_39,177.8041
2025-11-20,Scheme_39,178.5852
2025-11-21,Scheme_39,179.0783
2025-11-24,Scheme_39,180.518
2025-11-25,Scheme_39,183.0409
2025-11-26,Scheme_39,183.6745
2025-11-27,Scheme_39,186.4922
2025-11-28,Scheme_39,189.1337
2025-12-01,Scheme_39,188.2315
2025-12-02,Scheme_39,187.1919
2025-12-03,Scheme_39,186.3488
2025-12-04,Scheme_39,187.4405
2025-12-05,Scheme_39,183.3825
2025-12-08,Scheme_39,183.696
2025-12-09,Scheme_39,186.7614
2025-12-10,Scheme_39,184.9676
